begin_node_id,end_node_id,travel_time
42432161,42442255,101.167
42432464,42432540,5.831
42432458,42432464,11.4903
42432464,42432458,30.8403
2402842565,2402842564,54.9266
42432436,42432438,82.8174
42432444,42432451,57.4428
42432585,42428307,110.505
42432451,42432458,21.5672
42480534,42514274,10.0226
42825900,42818120,19.625
42481652,42479627,12.4677
42816054,42816060,23.6748
42428433,42440815,67.9068
42430361,42440004,45.2424
42431210,42437218,21.4615
595352904,42428956,18.0312
42432178,42432174,39.2671
42874646,42874640,19.3986
42825544,42825901,10.8414
42432184,42437589,30.157
42432171,42439207,5.55097
42432744,42421737,10.6436
42432736,42421728,10.7215
42432352,42432395,16.793
42432102,42440686,30.692
106100961,106089178,245.684
42825544,42825906,10.9397
42825558,42825556,23.1772
42874618,42877845,61.2911
42432246,42435451,23.8461
42826042,42810477,19.9073
1918039896,1918039876,20.4815
42825556,42825551,21.4694
42432135,42436763,28.1601
42432214,42435596,9.98133
42825544,42825542,9.82059
246650510,42446678,15.7128
42432238,42435435,2.43666
42825539,42825534,1.67903
42825542,42825539,5.8298
1918039880,1918039869,35.7322
42874669,42874672,9.91266
1918039869,1918039880,17.3131
42825534,42825525,6.1105
42431563,42455643,9.80185
42432572,42424032,19.5305
42825525,42825534,91.1253
42432308,42432305,39.5847
42432181,42432178,34.1056
42432068,42437084,24.6568
42432241,42432238,6.87555
42927001,42824136,67.0847
42874640,42874636,17.3849
42874636,42874631,16.7619
42874612,42874618,17.9593
103098551,103215751,10.8175
42431680,42449991,29.4095
370898177,370913767,47.4477
42431508,42454758,23.508
42432083,42437113,24.7414
277046311,42844251,23.3108
42431656,42449985,20.5642
42432078,42437067,17.1075
42431503,42454742,48.4747
42432184,42432181,45.5427
42432208,42432211,12.503
42481663,42472153,10.7402
42432066,42437096,24.6371
42432057,42437108,202.594
42825556,42821393,5.19235
278630368,42496432,13.735
42432211,42432208,75.4604
277046643,42832478,18.0141
42432201,42432199,30.2928
42824080,42867027,22.7283
42432205,42432208,13.1188
42432148,42433574,18.3269
42432199,42432194,6.84851
42432194,42432199,13.9938
42431544,42443612,35.9885
42825304,42825303,8.23221
42432194,42430241,18.485
42430491,371212085,3.67629
42432171,42432165,25.6343
42431614,42449600,12.8668
42432174,42432171,31.622
42432156,42432152,22.6593
42481648,42471092,12.3864
42432165,42432161,16.3102
42432135,42432127,20.7908
42432148,42432142,38.2058
42431992,42437124,2.34233
42432152,42432148,17.385
276314230,276299179,30.2623
42926417,42838415,9.00751
42432142,42432135,29.1099
42431230,42458728,4.43837
42432171,42430044,13.7185
42432181,42430030,49.2918
587988061,278609934,16.2966
42431674,42445994,14.1606
42431630,42446825,32.2328
42432174,42430038,56.1025
42825321,42825317,8.96322
42431650,42445972,20.5805
42817794,2844853156,5.979
42432102,42432099,38.4775
42825317,42825316,9.73211
42825314,42825313,6.04606
42825316,42825315,9.59973
42825315,42825314,9.35194
42432078,42427352,6.52472
42431877,42437536,46.5732
42844256,2034007426,80.8276
42825302,42825301,10.7862
276314183,276299050,22.0215
42825303,42825302,8.07542
42432073,42432075,31.024
42432077,42432078,22.528
42432075,42432077,22.2067
42432060,42432063,14.4624
42432127,42430154,20.7734
42432068,42432071,12.4909
42844251,2034007426,23.101
42431635,42445291,25.4906
42481672,42467081,9.8765
42432063,42432066,30.4031
42926923,42816054,42.5471
42432085,42429754,16.3251
42431611,42445356,10.9153
42431490,42449333,20.8808
42432161,42428438,10.0769
42874661,42866066,9.77075
42431459,42449890,10.83
42432099,42429773,33.4629
42431805,42436400,51.0419
42424137,406006377,14.7433
42926712,42824399,8.96595
42874636,42865829,51.4061
2089937982,277028983,8.86109
42431602,42443588,42.2002
42873410,42902825,16.8435
42874655,42846757,7.67913
42431656,42431659,55.7861
42431802,42431797,14.1431
42430691,62915531,53.3394
42431889,42431877,6.93765
42431154,42455357,16.9674
422438905,373268478,50.301
1241986499,42938502,8.5372
42445908,561042193,37.4602
42432127,42424864,49.7937
42445910,561042194,77.1289
42433927,2059304029,175.09
42481025,42481037,3.81795
42874023,42881130,4.45317
42431877,42431868,81.5059
277046311,42832453,3.71585
42480574,42494916,31.8021
42823995,42858898,23.2011
42436003,2141026515,6.83053
42431544,42440951,20.5782
42431678,42437433,20.7173
587988061,588455738,11.786
42431681,42437445,20.7261
42431671,42437423,20.71
42431560,42440960,14.0164
42430677,62915525,46.9955
42431804,42431802,41.1492
42431814,42431812,33.45
246650510,42430607,18.2506
42874650,42860017,20.6042
42431805,42431804,19.1283
42431549,42440020,29.3425
42431812,42431805,27.2822
42431503,42436427,10.3046
296856881,694854912,5.1434
296856912,694854920,3.86147
42480130,42505929,1.9086
42431797,42431793,33.4849
42431793,42431789,39.2364
42431793,42430796,8.91172
42926487,42824085,35.1128
42431868,42428529,29.1681
276062187,1698103194,7.37963
42431413,42442175,39.4698
42431617,42436033,14.8538
42431464,42440737,15.6479
42480069,42506181,4.54867
246650510,42427828,23.5983
42431459,42440729,22.5454
42825887,42793624,4.02763
42431556,42435714,20.6201
42431491,42438784,8.59361
42431789,42429701,11.0904
42431773,42430187,37.2605
42430981,42454120,206.759
42431470,42439323,14.2019
42874091,42873480,11.015
42430914,42454997,3.29893
42431678,42431680,27.7357
42431681,42431684,105.04
42431680,42431681,46.547
42431293,42443263,282.558
42430924,42455007,14.9605
42431671,42431674,46.4252
42434179,2348688907,10.4365
42923772,42900657,11.4311
42860247,2757013687,10.9323
2570180837,42816050,57.2255
2297172754,276318048,3.59375
42430903,42454994,9.40662
42431654,42431656,82.716
42445653,561042194,20.2839
42431505,42436159,17.1923
42445653,561042197,22.9527
42431654,42429976,20.5634
42431452,42437018,22.3478
42431635,42431630,61.4804
42431630,42431635,7.86088
42431659,42429981,14.2428
42430861,42455026,10.9255
42431165,42445534,21.1453
42923772,42900660,22.6179
427850819,593984752,3.24343
42860217,2757013720,9.89283
42431649,42429970,17.5485
42860227,2757013712,10.2424
42431447,42435316,28.3639
42430770,42456464,35.0791
42431684,42427991,83.4427
42520724,598033030,1.67962
42431536,42431797,72.723
42923790,42900618,9.10318
42431661,42427972,62.5122
42431187,42442574,8.25566
42431453,42434354,66.8007
42431453,42434352,48.5212
42431275,42436384,25.6494
42430914,42449023,18.82
42431193,42441276,31.5872
42431517,42431519,27.7085
42431519,42431773,28.8488
42430745,42455643,84.5737
482623180,483584559,7.07659
42431515,42431517,20.4325
42431549,42430378,102.018
42431210,42440104,33.2035
42431505,42431503,46.0774
42431193,42441263,25.8457
103101556,103098551,11.5743
42431491,42431490,25.5195
42430938,42449029,9.87671
42431519,42430770,48.3151
42431447,42431363,8.43719
42431461,42431459,50.943
42431467,42431464,49.0801
42430886,42449886,9.91901
42431470,42431467,20.7978
42480574,42481889,39.5771
42874612,42849663,21.4278
42431464,42431461,28.3647
42431113,42441903,27.0153
42431556,42428328,52.17
42431459,42431453,14.9697
1104165608,42424408,20.0664
42431490,42430255,76.4143
42431453,42431452,68.5162
42430886,42449017,13.4649
42430358,42440153,57.4164
42480132,42480130,2.65863
42431107,42431106,15.2289
1044184576,60007332,324.75
42431024,42441587,7.85645
42445369,561042188,25.6194
42431200,42437204,9.11318
42431067,42441535,20.748
42479621,42509052,22.2425
1815133244,42445027,20.7687
595473295,595473291,18.2832
42430945,42444837,162.411
42431000,42442422,70.8655
42431034,42441569,38.5489
42431363,42431447,5.51414
42801729,2689614147,13.1538
42430747,42450341,84.9716
42465332,602890392,22.942
42431452,42428493,57.0243
42430898,42442857,13.3837
42431118,42437920,10.5133
371239958,589928259,11.3696
42430664,427804029,14.0911
42431207,42435755,17.1584
42427278,272195272,9.96047
42429840,493889629,70.1283
42430985,42442415,71.3581
42431273,42431275,34.4445
42431186,42435359,87.702
42519809,598054704,3.23636
42424218,247123611,31.474
42825308,42799951,5.15775
42432082,1773082410,44.7028
42431154,42436159,13.4797
42431107,42431108,16.7828
42431156,42431154,20.6393
42481037,479715801,3.14124
42430664,42448996,9.02163
42431000,42438832,41.1755
42825307,42798095,8.27585
42432184,1773076513,37.896
595473421,595464558,74.173
42430989,42438819,48.6157
42432082,1773078006,11.0733
42431200,42431201,41.4048
42431207,42431210,26.9191
42430713,42446363,70.5847
2499802957,42428998,17.7518
42824112,42833325,48.1059
42823482,42852807,234.452
42431108,42431107,19.6302
42431116,42431118,19.1031
42873480,42874087,13.5613
42431447,42421993,30.3892
42873425,42876225,17.0949
42480143,42484194,12.6536
373850921,2481877067,6.92793
42431118,42431116,5.91311
42431108,42431111,7.06465
42431113,42431111,9.81988
42431116,42431113,8.28543
42431113,42431116,10.1662
373850911,2481877067,48.7927
42431111,42431113,15.1051
42431111,42431108,4.36347
596775882,100522728,30.3322
42431034,42431037,12.4206
42431089,42431094,24.6109
42431102,42431104,8.3547
276385544,42844527,14.9794
42431106,42431107,25.1623
42431106,42431104,22.226
42431293,42425232,28.9579
42431104,42431106,10.7185
42431104,42431102,42.965
42431094,42431089,7.99081
42431099,42431102,10.7296
42431102,42431099,97.1969
42431154,42429412,9.00227
42431096,42431094,18.1323
42431099,42431096,48.1133
42431096,42431099,25.3022
42431111,42428737,19.1087
42479281,42509213,43.3136
42431078,42431089,24.563
42431089,42431078,6.34776
42431165,42428458,67.1481
42431067,42431057,4.89398
42431078,42431067,10.0505
42431067,42431078,11.2064
42431037,42431034,20.2837
42431005,42432572,51.6115
42923772,42885751,9.55656
42923767,42885748,5.65449
42431037,42431039,11.206
42431280,42423677,86.7282
42431039,42431044,32.4734
42430981,42430983,24.432
42431007,42431005,94.0082
42431015,42431009,14.5096
42431027,42431030,46.4072
42431030,42431027,19.1769
42431104,42428720,57.8169
42480099,42482410,33.6373
42431027,42431024,22.9202
42430557,42445357,13.2762
42431007,42431008,70.5963
42480088,42482429,33.9869
427804196,593839894,89.9722
42431009,42431015,58.587
42431008,42431007,14.5856
42431009,42431008,20.8049
42431008,42431009,27.5677
42430983,42430981,15.7295
597311311,277387017,21.3436
42431004,42431005,13.9424
42431005,42431007,22.8385
42431005,42431004,8.88172
42431002,42431000,39.7435
42431004,42431002,16.3358
42431078,42428701,48.904
42430984,42430983,39.612
42742681,2757492815,4.8978
42480143,42480139,2.65133
42430989,42430985,35.9478
42430984,42430985,38.7987
42480139,42480075,2.6449
42430985,42430984,46.8055
42430367,42440012,122.244
42430861,42428480,59.9052
42430898,42430903,70.9207
42431007,42428640,22.9366
42823417,42847428,20.7094
42480117,42480120,2.81277
42431044,42428682,15.8998
42480120,42480143,1.8668
42430761,42436968,11.9427
42430959,42430965,11.0876
42480109,42480117,2.6446
42824096,42825865,40.3406
42459180,596776325,11.5395
42430951,42430953,62.5496
42480099,42480109,2.1239
42430938,42430924,43.2151
42480096,42480099,2.59023
596775840,100522728,22.0505
42430805,42433821,22.9743
42824136,42824130,37.9718
42430924,42430938,40.4427
42431004,42428634,55.7
42480075,42480132,2.6442
42874050,42849722,13.9276
42430924,42430914,89.1115
42431015,42428068,69.9824
596775840,100521544,26.3268
42824130,42824124,37.8282
42439099,246649429,17.4003
42430914,42430924,48.006
42430903,42430914,128.024
42874050,42849240,23.2419
42430828,42433272,14.0072
42430796,42430770,16.6147
42430075,42454701,20.7848
42430965,42428016,11.976
42530376,42492415,40.7624
42824112,42824118,27.2885
42430889,42430898,6.04939
42824096,42824101,61.4105
42430673,42437379,45.2306
42430673,42437371,71.1507
42430257,42449333,64.8467
42824085,42824080,18.9691
42430828,42432205,18.0772
42430828,42432201,49.9253
42430115,42453777,8.287
42430363,42446353,70.1384
42430857,42430861,60.1349
42430770,42431789,18.9438
42431118,42421749,11.1803
42430805,42431802,59.7042
42874672,42827956,9.88971
42445033,1815133244,20.1078
42430607,42437693,95.1601
42430953,42427196,35.2299
42430803,42431793,19.888
42429970,42456683,17.4665
42430811,42430805,11.0221
278638345,587988061,26.2239
42430796,42431273,44.6303
42430805,42430803,7.83771
42459041,596776201,16.5237
246649429,42431156,39.667
42430669,42430664,27.4417
42431019,42421776,46.1384
42430342,42443556,106.416
42431057,42422016,9.85579
42872000,42908881,3.18015
42431004,42424032,35.1909
42430770,42431273,32.5172
42480120,42473959,15.5524
42478436,42526333,20.8587
42463727,598202939,56.434
42431019,42422592,5.22195
42430352,42443528,80.4051
42430770,42430761,15.8106
42430007,42454401,8.52535
42430394,42442142,33.9505
370897167,370898177,27.3139
42431044,42422016,19.9142
42430736,42430722,14.3398
42431034,42421810,12.0365
42430485,42438971,154.342
42430571,42436330,3.9879
1538237264,272195272,11.3866
42430747,42430745,8.997
42430749,42430747,11.9202
42430747,42430749,24.2206
103149446,103162181,25.6192
42430479,42438949,11.8273
42430745,42430747,38.9365
42430745,42430742,21.8786
42430739,42430736,14.1665
42430742,42430739,20.6353
42431030,42421810,38.9767
42430673,42430669,36.1736
42430698,42430694,26.4469
42430713,42430707,13.779
42430722,42430713,12.0556
42430973,42423039,8.89668
42430722,42430736,43.0455
42430713,42430722,17.1773
42429888,42456555,11.7503
42429946,42454538,2.71873
42430698,42430704,8.38447
42430707,42430704,36.7827
42824101,42818542,25.9049
42430707,42430713,9.46799
42430981,42421985,40.42
42430704,42430707,12.5049
42430704,42430698,24.5324
42430375,42440020,102.018
42430063,42450009,13.3465
42430519,42436037,24.2317
42430694,42430698,6.83461
42430694,42430691,22.7415
42430688,42430685,19.0482
42430691,42430694,5.87705
42430691,42430688,18.8259
42430677,42430673,32.5631
42430685,42430680,27.294
42823427,42838611,17.8486
42430685,42430688,3.47044
42430680,42430677,33.3683
276061109,1698103194,8.94696
276315677,276207728,6.04955
42428433,42440820,72.4822
42808195,276069369,17.7719
60007644,599062332,3.14853
42429727,42453226,9.98112
42429830,42452817,4.94691
42430603,42430600,15.1129
42430639,42430643,11.79
42430350,42439994,49.1006
42429888,42454522,14.7595
42430942,42421828,20.3124
42430338,42439981,39.2133
42430643,42430639,6.38518
42430160,42445574,46.3186
42430474,42434905,3.31828
42430482,42434898,12.0686
42430488,42434910,12.4053
482652239,482655346,16.3521
42430477,42434894,5.41604
42429844,42454600,9.3839
42429874,42453624,12.8311
42430052,42446013,20.9004
42430857,42421877,16.1912
42775278,42755157,14.8614
42430600,42430597,10.5465
42430597,42430594,7.18367
42430253,42440710,58.1908
277030759,277630003,31.8162
42430298,42439443,31.4968
42430333,42437358,111.936
42430265,42439836,105.351
42430274,42439840,60.1746
42430571,42430557,55.3115
42430255,42439826,65.1888
42430263,42439834,70.8596
42430557,42430550,45.5888
42431617,246866828,52.3644
42429976,42447030,16.6102
100662035,471244797,7.12828
42430304,42437654,85.4044
42479627,42481657,9.87388
42458766,596776120,7.99977
42430249,42439070,26.8978
42430304,42437644,74.0978
42430550,42429830,8.37381
42430271,42437890,45.1615
42430607,42427824,7.87642
42430521,42430571,6.64432
42429896,42449918,10.4579
100662035,471244587,3.30438
42430519,42430521,9.39958
42430394,42434346,80.3089
42725008,42736703,15.9701
42874602,42818471,15.0225
42429680,42455693,20.5639
42430271,42437881,85.4658
42478904,42502927,47.6215
42430482,42430485,66.9607
42430488,42430491,14.9936
42430485,42430488,23.1051
42430347,42434072,55.8726
42430237,42437951,33.1336
42430546,42428405,102.881
42430479,42430477,26.5706
42430135,42440829,16.7054
42430477,42430474,127.946
42431630,246866828,24.2275
42430304,42430308,16.1594
42430361,42430363,21.2835
42430378,42431544,56.9439
42821282,42896944,71.6996
42430160,42439335,8.29305
42479021,42497662,9.85941
42430154,42439527,10.3753
42430535,42427278,12.1173
42429664,42454381,9.89396
42430535,42427300,69.1932
42430317,42433604,80.3306
42430135,42439550,30.2418
42429918,42446293,28.0597
42429657,42454378,16.3769
42430279,42434807,93.7514
42430356,42432585,58.9335
42430044,42442247,60.4954
42430363,42430367,21.6487
42430384,42430390,35.9806
42430390,42430394,21.9632
246649429,246890579,128.824
42430269,42434268,53.8123
42429981,42442963,14.2868
42429636,42453691,19.2902
42429999,42442417,9.92139
42430068,42439563,21.5729
42430375,42430378,15.1912
42430378,42430384,23.9846
42429876,42445885,39.7646
42430367,42430371,17.9154
42430371,42430375,25.9314
42530006,42487311,5.71553
42429900,42442891,9.75766
42430338,42430342,15.2639
42528868,42521981,49.0718
42430356,42430358,18.2459
42430358,42430361,11.3053
42430060,42439559,21.251
42430350,42430352,14.8452
42434465,358448394,27.7678
42430352,42430356,10.6506
42430342,42430344,15.3071
42430050,42439553,14.4736
42824080,42807554,19.0851
42430347,42430350,12.3282
42430135,42436761,6.88384
42824223,42803005,11.1298
42430344,42430347,12.2334
42430390,42427764,57.4603
42430320,42430324,15.0384
42430235,42433282,49.7801
42430333,42430338,15.1685
42429643,42451660,26.5657
42775271,42746893,9.16593
42430329,42430333,16.1556
42430324,42430329,15.129
42430308,42430311,15.4011
42429570,42453406,12.3702
106078799,597443958,6.08354
42430317,42430320,15.1296
42430311,42430314,14.7529
42429570,42453395,38.994
42430314,42430317,15.0557
42429900,42429910,23.7984
42429716,42443165,23.2017
42430233,42430235,10.3791
42430247,42430828,91.2262
42430344,42428297,22.979
42429744,42447330,4.07079
42430298,42430304,16.4894
42430295,42430298,10.2626
42430288,42430292,15.1541
42429998,42439454,23.8784
42430292,42430295,10.2179
42823482,42823483,2.74897
42430274,42430277,12.15
42430279,42430282,12.1523
42430277,42430279,12.1889
42823483,42823482,32.7391
42430333,42428287,52.1435
42430269,42430271,16.2822
42430235,42430237,12.4708
42430253,42430255,11.5888
370888101,42434832,4.62183
42430265,42430269,14.9985
42430329,42428283,24.5919
42430255,42430257,10.8399
42430257,42430259,9.92341
42430320,42428272,57.4082
276317107,2799547029,27.5208
42430247,42430249,10.8595
42430314,42428264,81.7502
42429330,42458766,18.1254
42430259,42429659,9.94939
42430308,42428253,105.966
42430241,42430247,10.2615
42430154,42430160,8.64348
246648219,42449341,13.3463
42430249,42429374,10.7674
42430187,42431517,75.8257
42429688,42447076,17.8371
42430295,42428234,93.292
42430288,42428227,97.3853
42429827,42442584,52.1243
42429842,42442107,10.0256
42430282,42427797,12.2189
42430038,42435472,14.4553
42430282,42428223,57.6871
42430277,42428216,59.9024
42823420,42823427,30.0003
42430205,42430217,6.62495
42430143,42432127,8.45819
42477990,42520210,41.8764
42429694,42445247,19.5413
42429562,42449597,18.9447
42430217,42429700,9.18951
42874655,42807755,10.4987
42430271,42427423,16.2636
42430187,42430205,13.2494
42430394,42423674,102.056
42478411,597727992,55.1377
406048768,42445392,10.2684
42429703,42444884,15.3629
42429690,42445236,13.8986
42429682,42445227,6.86829
42430263,42427371,9.96232
42429633,42446800,22.3668
42429643,42437996,40.1041
42430030,42430034,81.8724
1112485522,1112485544,49.5579
42429342,42454196,22.8905
42430126,42430135,12.7743
42429716,42443156,11.1928
42896971,661821952,6.44517
42430122,42430126,10.1805
42428989,2499802957,11.9785
42429633,42445286,23.5831
42430034,42432178,25.6126
42429577,42446800,92.9327
42429714,42442580,10.65
42429714,42442578,19.1792
42429330,42454192,15.4892
1112485531,1112485711,163.469
42429693,42443000,21.2986
42429980,42431656,16.5979
42430060,42430056,31.3063
42430075,42430068,124.797
42442175,595703341,19.2498
1567286111,2307147657,32.6306
42430115,42428420,65.7445
42430068,42430063,166.698
42430063,42430060,74.8138
42430034,42430030,17.1528
42429348,42451766,29.7569
42430056,42430052,32.1035
42430052,42430050,33.8707
42430038,42430034,23.5904
42430044,42430038,19.4479
42429986,42431661,20.5179
42429910,42429918,46.4237
42429976,42429974,70.3319
42430004,42429562,21.1313
42430007,42430004,52.5531
42429971,42431650,20.6136
42430009,42430007,140.62
42429812,42435544,22.0942
42429773,42437084,31.8805
42477995,42514854,11.1883
42842543,597444016,46.4781
42429754,42437113,34.3895
42429806,42435534,15.8853
42429338,42450030,10.7337
42429980,42429976,55.772
42429840,42434420,7.02436
42429981,42429980,80.4098
598248807,449616617,46.8202
42429663,42439280,7.72454
42449932,593886220,13.7951
42430237,42421882,7.92465
2548015256,276385544,14.9938
103886354,103886352,1.39577
42429971,42429970,137.268
42737584,588114597,6.96568
42458112,596776546,7.21518
103863130,293348993,112.387
42905218,276209383,34.4901
42429661,42439275,13.3511
42874036,42818504,39.4777
42429314,42449187,15.493
42430143,42423456,47.1165
42870426,42895228,22.6759
42429346,42428037,11.4332
42429806,42424932,19.4299
42429507,42437536,2.7878
406048768,42434974,34.1712
42479028,42479023,50.2705
42429334,42447132,22.4296
42444514,373850921,19.6309
42429896,42429900,62.2847
42429876,42429888,37.5269
42429712,42435372,9.1689
42429646,42437111,9.90655
42429662,42435610,14.2709
42429452,42442723,8.31815
42429874,42429876,57.4465
103886419,103881371,9.60701
42443804,561042204,66.5141
276203987,592643538,138.755
42429832,42430557,12.4383
42429636,42433542,5.73685
42429829,42429830,25.6556
42429773,42432099,44.4372
42724759,42724756,28.9118
42429324,42446041,27.3403
42429735,42432900,48.2418
42429769,42432102,29.2517
42429741,42432905,25.3149
595464558,60918687,31.5652
42430707,61275601,104.571
42429754,42432085,84.6807
42429811,42429809,29.8908
42429701,42431773,23.9852
595314103,561035330,14.4003
42429340,42443037,14.3612
42429661,42429659,69.0697
42429707,42429705,41.9365
42429809,42427345,26.1786
42478906,42478904,36.2082
42478909,42478907,22.4634
42478907,42478906,36.1897
42429735,42429732,36.7582
42429744,42429741,29.524
42429741,42429735,13.3592
42429708,42429707,30.9339
42429700,42430233,10.3034
42429552,42435207,3.91245
42874076,42810501,4.88975
42429708,42429709,4.08513
42871997,42874602,14.8766
595703242,1203806378,111.308
42429662,42429661,52.1649
42429688,42429690,47.8904
42920889,42931320,27.541
42429362,42440343,16.1443
42429701,42429700,34.4587
42429716,42428840,8.71675
42429693,42429694,84.8755
42429690,42429693,80.4288
42429663,42429662,37.1992
42429680,42429682,19.2568
42429044,42449641,18.9418
42429714,42428840,55.4539
42429373,42439070,25.2632
42429375,42439073,14.4929
42429659,42430263,9.85532
42477588,42505420,15.919
42429378,42432211,39.6544
42429565,42430009,26.0691
42429394,42436431,14.7738
42874087,42807796,16.1471
42529939,42466491,33.1276
42429521,42433715,34.2031
42428863,42453717,10.8626
42429694,42428003,80.8752
42872008,42872006,4.16071
42428022,371206271,48.8803
205026279,42437135,14.6591
42429657,42428174,12.9777
42429390,42436431,59.3455
276314947,277768073,8.33509
42823909,42788904,49.6249
42436959,1989931095,3.71877
42429388,42432214,7.90125
42428003,371206270,142.37
42429577,42429570,33.7226
42429466,42433044,16.1732
42429563,42430007,18.0958
42429563,42429565,7.75333
42429570,42429577,46.9771
42429570,42429565,54.0378
42429431,42431156,6.99647
2053820238,2387504625,39.2298
42429562,42429563,41.874
42920480,42938181,9.87338
42429029,42444081,63.1685
1396367334,740060236,5.09121
42819589,42919808,15.4305
42428483,42455026,7.87942
42429362,42429354,13.951
42428863,42446221,19.5746
371038821,42455119,12.0954
42429412,42431154,2.70237
42437826,370898426,12.2471
42428873,42446221,16.166
42440280,1584024995,14.1403
42440277,1584024995,33.0367
42428934,42442625,40.0353
42429388,42429390,15.3353
42429374,42430253,11.7076
42429390,42429388,2.5588
42476732,42533974,2.93653
42429375,42429378,44.1409
42920892,42920894,18.5583
42920850,2297358949,9.14133
42920467,42932888,47.6339
598202939,451020319,114.769
42429354,42429353,57.3327
42429348,42429346,6.98828
42429338,42429340,45.5876
42429342,42429340,81.4746
42429340,42429342,202.735
42429324,42429314,43.3135
42429330,42429334,15.3988
103886410,103864413,9.45899
42429334,42429330,36.8323
42429324,42429330,28.8155
42429330,42429324,37.4961
42429215,42432799,3.35087
42477995,42477990,11.2983
42429029,42429032,2.54324
42478107,42483410,3.5848
42428379,42453934,34.1715
42478421,42478411,18.1479
42429342,42428037,72.9833
627905367,2541754762,10.7967
2327435589,42737547,11.5051
42478438,42478436,22.0461
42428846,42443165,4.87314
42429353,42427249,12.7385
42429184,42429211,5.65527
42478113,42486339,25.1946
42841803,597443933,36.9651
42428814,42442574,80.8526
42841750,597443934,8.02954
42428425,42453777,66.0279
42478109,42486329,34.0239
42428464,42449582,14.4806
42527665,42520607,12.4845
42428725,42442552,33.537
42428436,42452048,20.8833
42428411,42452817,28.4414
42478446,42473603,23.8977
42920467,42927013,14.7547
42428711,42442528,38.9709
42478107,42483554,38.0344
42429174,42427846,4.985
42430030,1773076513,15.4777
42478289,42478187,19.7137
42429354,42422056,96.4229
42428701,42442502,31.1258
1170604778,248709714,37.7811
1934649951,1934649938,4.1981
42428634,42442432,18.0918
42429094,42429104,4.5965
1858067878,2889974131,127.089
42428476,42449045,56.865
42823482,42786626,10.4117
42428931,42434262,50.0338
42428444,42449576,26.1815
42428973,42433027,20.2122
42428917,42433800,23.3655
42428447,42448552,17.8999
42429083,42429094,4.5013
42428645,42442459,22.6123
42428640,42442445,40.7559
42866377,277385050,14.2643
42429072,42429083,3.80413
42429032,42429035,2.82488
42478197,42478307,24.7906
42429058,42429072,2.00749
42429104,42427780,4.4838
42428601,42443326,104.256
42820842,42866368,15.9305
42428489,42446528,56.191
42428846,42435354,76.9072
103886352,103856530,1.73547
42478191,42478197,19.7519
42428588,42443313,14.3244
42429044,42429058,2.86898
42428417,42448171,20.8753
42429035,42429044,3.46946
42478187,42478191,17.9001
42517603,598043776,46.0852
42428411,42445466,66.3031
42428980,42428978,26.5582
42429002,42429006,16.3714
42429017,42429023,7.12538
103885416,103885389,7.9329
42428524,42444480,12.1463
42429006,42429013,13.7951
42429013,42429017,7.98957
589099881,406048768,6.56097
42428980,42428985,25.2449
42429023,42428094,5.15815
42428998,42429002,18.695
42428179,42454378,20.5313
42428985,42428989,20.936
42428460,42445534,73.893
42428454,42445520,10.3143
42428689,42437052,13.2987
42428973,42428970,23.001
42428975,42428978,14.3234
42428978,42428980,25.4401
42428978,42428975,36.8671
42428973,42428975,5.08953
42428975,42428973,20.9732
42428682,42438045,52.8849
42428420,42445479,70.5246
42439295,246580982,9.17493
42428970,42428973,5.17428
42428709,42436990,33.6476
42478109,42478107,20.3
42428428,42445484,33.9111
42478111,42478109,318.921
42478001,42477995,8.3712
42428892,42428880,17.2459
42428980,42427139,89.412
42428931,42428934,7.31592
42428934,42428931,11.3692
42428402,42445356,42.0976
42428049,42456076,17.9758
42428931,42428928,9.75184
42428928,42428931,7.53795
42821393,42844297,8.22215
42428034,42456066,57.8132
42451018,589100232,22.1069
42428978,42427136,78.1778
42428962,42427086,6.9102
42428964,42427086,8.0072
248708366,595105571,36.8255
42428345,42444479,28.5873
42428873,42428876,6.96589
42428880,42428876,8.28144
42428880,42428892,14.3716
42429109,42421783,2.644
42428493,42440721,26.8396
42428876,42428880,6.90224
42428876,42428873,8.36457
42476725,42517600,69.5064
42428840,42429714,77.8348
42429754,1773076513,26.0748
42428441,42442255,52.4301
42428039,42454196,87.6207
42433330,673008453,63.5483
42427996,42455695,69.4773
42816060,42816064,23.5749
42425747,42456132,14.5522
42428003,42428005,27.8069
42428268,42430317,48.953
42477228,42491627,8.43706
278609760,205026279,6.8902
42428379,42440335,24.3746
42428052,42451231,42.3318
588181373,42873418,9.5729
42428493,42438784,30.8324
42428661,42433567,93.9447
42428583,42435257,73.0841
42428473,42439236,35.4898
42428590,42435261,61.3907
42428201,42445867,35.3531
42428385,42440290,45.8369
42428020,42451744,41.0518
1203806378,595703304,14.5703
42428491,42436935,77.8589
42477907,42477905,77.7602
42437760,496707003,34.6159
42428297,42439984,20.618
42427968,42451332,10.0491
42428234,42443680,123.025
42437755,496707003,2.51047
42437755,496707000,9.34443
42428634,42431004,26.4695
42428711,42428709,24.9141
42428709,42428711,12.0291
42478076,42469903,39.3965
42428315,42440015,37.2242
42428332,42440025,45.0834
42428376,42438155,46.9615
42428305,42439996,22.6698
42428192,42443671,90.3433
42428308,42440001,19.9943
2307147657,42493403,24.7708
42428583,42428590,35.121
42870291,42893106,12.0361
42428863,42421857,22.7572
42772936,42765905,21.0974
42428283,42439972,28.9493
42428272,42439964,40.1607
588785542,1775260905,28.54
